@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,FX,FREQ,Country or Index type,Frequency
daily,FED,H10,Foreign Exchange Rates,JRXWTFO_N.B,Nominal Emerging Market Economies Dollar Index – Business day,2021-08-20,2021-08-20,124.8191,124.8191,EME,9,Nominal Emerging Market Economies Dollar Index,Business day
daily,FED,H10,Foreign Exchange Rates,JRXWTFO_N.B,Nominal Emerging Market Economies Dollar Index – Business day,2021-08-23,2021-08-23,124.4326,124.4326,EME,9,Nominal Emerging Market Economies Dollar Index,Business day
daily,FED,H10,Foreign Exchange Rates,JRXWTFO_N.B,Nominal Emerging Market Economies Dollar Index – Business day,2021-08-24,2021-08-24,124.1051,124.1051,EME,9,Nominal Emerging Market Economies Dollar Index,Business day
daily,FED,H10,Foreign Exchange Rates,JRXWTFO_N.B,Nominal Emerging Market Economies Dollar Index – Business day,2021-08-25,2021-08-25,123.9935,123.9935,EME,9,Nominal Emerging Market Economies Dollar Index,Business day
daily,FED,H10,Foreign Exchange Rates,JRXWTFO_N.B,Nominal Emerging Market Economies Dollar Index – Business day,2021-08-26,2021-08-26,124.201,124.201,EME,9,Nominal Emerging Market Economies Dollar Index,Business day
daily,FED,H10,Foreign Exchange Rates,JRXWTFO_N.B,Nominal Emerging Market Economies Dollar Index – Business day,2021-08-27,2021-08-27,123.6513,123.6513,EME,9,Nominal Emerging Market Economies Dollar Index,Business day
daily,FED,H10,Foreign Exchange Rates,JRXWTFO_N.B,Nominal Emerging Market Economies Dollar Index – Business day,2021-08-30,2021-08-30,123.4152,123.4152,EME,9,Nominal Emerging Market Economies Dollar Index,Business day
daily,FED,H10,Foreign Exchange Rates,JRXWTFO_N.B,Nominal Emerging Market Economies Dollar Index – Business day,2021-08-31,2021-08-31,123.0772,123.0772,EME,9,Nominal Emerging Market Economies Dollar Index,Business day
daily,FED,H10,Foreign Exchange Rates,JRXWTFO_N.B,Nominal Emerging Market Economies Dollar Index – Business day,2021-09-01,2021-09-01,122.8948,122.8948,EME,9,Nominal Emerging Market Economies Dollar Index,Business day
daily,FED,H10,Foreign Exchange Rates,JRXWTFO_N.B,Nominal Emerging Market Economies Dollar Index – Business day,2021-09-02,2021-09-02,122.9175,122.9175,EME,9,Nominal Emerging Market Economies Dollar Index,Business day
daily,FED,H10,Foreign Exchange Rates,JRXWTFO_N.B,Nominal Emerging Market Economies Dollar Index – Business day,2021-09-03,2021-09-03,122.7184,122.7184,EME,9,Nominal Emerging Market Economies Dollar Index,Business day
daily,FED,H10,Foreign Exchange Rates,JRXWTFO_N.B,Nominal Emerging Market Economies Dollar Index – Business day,2021-09-06,2021-09-06,NA,,EME,9,Nominal Emerging Market Economies Dollar Index,Business day
daily,FED,H10,Foreign Exchange Rates,JRXWTFO_N.B,Nominal Emerging Market Economies Dollar Index – Business day,2021-09-07,2021-09-07,123.0648,123.0648,EME,9,Nominal Emerging Market Economies Dollar Index,Business day
daily,FED,H10,Foreign Exchange Rates,JRXWTFO_N.B,Nominal Emerging Market Economies Dollar Index – Business day,2021-09-08,2021-09-08,123.233,123.233,EME,9,Nominal Emerging Market Economies Dollar Index,Business day
daily,FED,H10,Foreign Exchange Rates,JRXWTFO_N.B,Nominal Emerging Market Economies Dollar Index – Business day,2021-09-09,2021-09-09,123.1428,123.1428,EME,9,Nominal Emerging Market Economies Dollar Index,Business day
daily,FED,H10,Foreign Exchange Rates,JRXWTFO_N.B,Nominal Emerging Market Economies Dollar Index – Business day,2021-09-10,2021-09-10,122.8996,122.8996,EME,9,Nominal Emerging Market Economies Dollar Index,Business day
daily,FED,H10,Foreign Exchange Rates,JRXWTFO_N.B,Nominal Emerging Market Economies Dollar Index – Business day,2021-09-13,2021-09-13,122.9984,122.9984,EME,9,Nominal Emerging Market Economies Dollar Index,Business day
daily,FED,H10,Foreign Exchange Rates,JRXWTFO_N.B,Nominal Emerging Market Economies Dollar Index – Business day,2021-09-14,2021-09-14,122.9917,122.9917,EME,9,Nominal Emerging Market Economies Dollar Index,Business day
daily,FED,H10,Foreign Exchange Rates,JRXWTFO_N.B,Nominal Emerging Market Economies Dollar Index – Business day,2021-09-15,2021-09-15,122.922,122.922,EME,9,Nominal Emerging Market Economies Dollar Index,Business day
daily,FED,H10,Foreign Exchange Rates,JRXWTFO_N.B,Nominal Emerging Market Economies Dollar Index – Business day,2021-09-16,2021-09-16,123.2158,123.2158,EME,9,Nominal Emerging Market Economies Dollar Index,Business day
daily,FED,H10,Foreign Exchange Rates,JRXWTFO_N.B,Nominal Emerging Market Economies Dollar Index – Business day,2021-09-17,2021-09-17,123.4562,123.4562,EME,9,Nominal Emerging Market Economies Dollar Index,Business day
daily,FED,H10,Foreign Exchange Rates,JRXWTFO_N.B,Nominal Emerging Market Economies Dollar Index – Business day,2021-09-20,2021-09-20,123.9393,123.9393,EME,9,Nominal Emerging Market Economies Dollar Index,Business day
